timestamp	sai2::optitrack::rigid_body_pos::1	sai2::optitrack::rigid_body_pos::2	sai2::optitrack::rigid_body_pos::3	sai2::optitrack::rigid_body_pos::4	sai2::optitrack::rigid_body_pos::5	sai2::optitrack::rigid_body_pos::6	sai2::optitrack::rigid_body_ori::1	sai2::optitrack::rigid_body_ori::2	sai2::optitrack::rigid_body_ori::3	sai2::optitrack::rigid_body_ori::4	sai2::optitrack::rigid_body_ori::5	sai2::optitrack::rigid_body_ori::6
2024-07-17 10:44:49.148540	[-0.4554356336593628, 1.5666626691818237, 0.22440031170845032]	[-0.5553584098815918, 0.10391630977392197, 0.17547786235809326]	[-0.6623859405517578, 0.7704194784164429, 0.07030745595693588]	[-0.41763800382614136, 0.9914891719818115, 0.17805436253547668]	[-0.38854295015335083, 0.1309524029493332, 0.3022514879703522]	[-0.2030823975801468, 0.7401846647262573, 0.31179359555244446]	[0.028283512219786644, -0.39930278062820435, -0.04914981499314308, 0.915063738822937]	[0.008501052856445312, -0.12413106113672256, 0.013235455378890038, 0.9921411275863647]	[0.03161799907684326, 0.38784733414649963, -0.02763773314654827, 0.9207664728164673]	[-0.22301320731639862, -0.2465774267911911, -0.08609606325626373, 0.9391762614250183]	[-0.014476879499852657, -0.18350811302661896, 0.0014997092075645924, 0.9829104542732239]	[0.1771710216999054, -0.8230028748512268, 0.09991849958896637, -0.5303707122802734]
2024-07-17 10:44:49.159733	[-0.4554106295108795, 1.5666810274124146, 0.2243337631225586]	[-0.5553706884384155, 0.10391155630350113, 0.1754770427942276]	[-0.6623708605766296, 0.7704018950462341, 0.07033533602952957]	[-0.41765096783638, 0.9914907813072205, 0.17805704474449158]	[-0.38853922486305237, 0.1309605985879898, 0.30224692821502686]	[-0.2029857337474823, 0.7401740550994873, 0.3116742670536041]	[0.02818356268107891, -0.39927390217781067, -0.04921527951955795, 0.9150758981704712]	[0.008524326607584953, -0.12419378757476807, 0.01308324933052063, 0.9921351671218872]	[0.03136792778968811, 0.3875347077846527, -0.027461890131235123, 0.9209119081497192]	[-0.22299441695213318, -0.24654121696949005, -0.08614912629127502, 0.9391854405403137]	[-0.014487958513200283, -0.18347129225730896, 0.001514318399131298, 0.9829171299934387]	[0.17704103887081146, -0.8228257894515991, 0.0995153859257698, -0.5307644009590149]
2024-07-17 10:44:49.171538	[-0.4553598463535309, 1.566687822341919, 0.22423475980758667]	[-0.5553735494613647, 0.10391844063997269, 0.1754993349313736]	[-0.6623188257217407, 0.7703517079353333, 0.07041274756193161]	[-0.41765516996383667, 0.9914955496788025, 0.1780749410390854]	[-0.3885350823402405, 0.13095955550670624, 0.3022463023662567]	[-0.2028939127922058, 0.7401242852210999, 0.31152600049972534]	[0.0279446542263031, -0.3993121385574341, -0.04938821494579315, 0.9150572419166565]	[0.008569108322262764, -0.1240978091955185, 0.013195784762501717, 0.9921452403068542]	[0.03151874616742134, 0.38764747977256775, -0.027746817097067833, 0.9208507537841797]	[-0.2230241745710373, -0.24650827050209045, -0.08622739464044571, 0.9391798377037048]	[-0.014504162594676018, -0.18344037234783173, 0.001515346928499639, 0.9829226732254028]	[0.1783713400363922, -0.8221835494041443, 0.09508131444454193, -0.5321255922317505]
2024-07-17 10:44:49.183876	[-0.4553294777870178, 1.5666903257369995, 0.22420276701450348]	[-0.555376410484314, 0.1039188951253891, 0.17548184096813202]	[-0.6623104214668274, 0.7703423500061035, 0.07042782008647919]	[-0.41764602065086365, 0.9914906620979309, 0.17807230353355408]	[-0.38852912187576294, 0.13096512854099274, 0.3022443652153015]	[-0.20269839465618134, 0.7401146292686462, 0.3108348250389099]	[0.027777360752224922, -0.3992860019207001, -0.04937479645013809, 0.9150744080543518]	[0.008618803694844246, -0.12413525581359863, 0.013183027505874634, 0.9921403527259827]	[0.03125686198472977, 0.3876347839832306, -0.02773512341082096, 0.9208653569221497]	[-0.22298119962215424, -0.2465059906244278, -0.08623209595680237, 0.9391902685165405]	[-0.01450552698224783, -0.18349789083003998, 0.0013981281081214547, 0.9829120635986328]	[0.17976261675357819, -0.8224003314971924, 0.0907161608338356, -0.5320843458175659]
2024-07-17 10:44:49.194377	[-0.45529869198799133, 1.5666958093643188, 0.2241649478673935]	[-0.5553673505783081, 0.10392192006111145, 0.17548047006130219]	[-0.6623020768165588, 0.7702930569648743, 0.07044719904661179]	[-0.41766130924224854, 0.9914692044258118, 0.1780657023191452]	[-0.38852816820144653, 0.13095058500766754, 0.30225101113319397]	[-0.20253504812717438, 0.7400210499763489, 0.31063199043273926]	[0.0276882816106081, -0.3992447257041931, -0.04945220425724983, 0.9150909781455994]	[0.008553250692784786, -0.12411786615848541, 0.013135401532053947, 0.9921437501907349]	[0.030811741948127747, 0.3874799907207489, -0.027705835178494453, 0.9209464192390442]	[-0.22285330295562744, -0.24648453295230865, -0.08636199682950974, 0.9392142295837402]	[-0.014391481876373291, -0.1834443360567093, 0.0015946264611557126, 0.9829234480857849]	[0.17911209166049957, -0.8217737674713135, 0.09307444840669632, -0.532863974571228]
2024-07-17 10:44:49.206106	[-0.455233633518219, 1.5667061805725098, 0.22410984337329865]	[-0.5553842782974243, 0.10390356183052063, 0.17551884055137634]	[-0.6623360514640808, 0.7702547907829285, 0.07042623311281204]	[-0.41761505603790283, 0.9914734959602356, 0.1780863106250763]	[-0.38852208852767944, 0.1309601217508316, 0.3022572994232178]	[-0.20209939777851105, 0.7400466203689575, 0.31020453572273254]	[0.027381552383303642, -0.399070680141449, -0.049645744264125824, 0.9151656627655029]	[0.008808968588709831, -0.12409548461437225, 0.013292461633682251, 0.9921422004699707]	[0.03026708774268627, 0.3874269425868988, -0.027811093255877495, 0.920983612537384]	[-0.2229928970336914, -0.24647383391857147, -0.08637472242116928, 0.9391828179359436]	[-0.014558348804712296, -0.1833910197019577, 0.0014771284768357873, 0.9829311966896057]	[0.17902371287345886, -0.8215702772140503, 0.09316295385360718, -0.5331918597221375]
2024-07-17 10:44:49.217650	[-0.4552145004272461, 1.5667059421539307, 0.2240811288356781]	[-0.5553605556488037, 0.10391351580619812, 0.1754840910434723]	[-0.6624026298522949, 0.770243763923645, 0.07036703079938889]	[-0.4176061153411865, 0.9914558529853821, 0.17808903753757477]	[-0.3885209858417511, 0.13095897436141968, 0.30225735902786255]	[-0.2017771154642105, 0.7401400804519653, 0.3099880516529083]	[0.027115559205412865, -0.39899763464927673, -0.0497189424932003, 0.9152014255523682]	[0.00862235389649868, -0.12412247061729431, 0.013035531155765057, 0.9921438694000244]	[0.030089760199189186, 0.387216180562973, -0.027711251750588417, 0.9210811257362366]	[-0.2229994237422943, -0.24647291004657745, -0.0864017978310585, 0.9391789436340332]	[-0.014655817300081253, -0.18331299722194672, 0.0015052534872666001, 0.9829441905021667]	[0.17834414541721344, -0.8214614987373352, 0.093613401055336, -0.5335081815719604]
2024-07-17 10:44:49.229454	[-0.4551593065261841, 1.5667253732681274, 0.22404998540878296]	[-0.5553616881370544, 0.10391563177108765, 0.17548181116580963]	[-0.662478506565094, 0.770237922668457, 0.07031470537185669]	[-0.41757532954216003, 0.9914609789848328, 0.1780901700258255]	[-0.38851767778396606, 0.13097351789474487, 0.30224609375]	[-0.20143724977970123, 0.7402740120887756, 0.30972984433174133]	[0.027040159329771996, -0.39890822768211365, -0.049881935119628906, 0.9152337908744812]	[0.008658649399876595, -0.12406571209430695, 0.01312571857124567, 0.9921494722366333]	[0.02987801469862461, 0.3873858153820038, -0.027572326362133026, 0.9210208058357239]	[-0.2228918820619583, -0.24638581275939941, -0.08638859540224075, 0.9392285346984863]	[-0.01448448933660984, -0.18331573903560638, 0.0015028399648144841, 0.9829462766647339]	[0.17747128009796143, -0.8212061524391174, 0.0944383293390274, -0.5340466499328613]
2024-07-17 10:44:49.241219	[-0.4551389217376709, 1.5667352676391602, 0.22404037415981293]	[-0.5553655624389648, 0.10393108427524567, 0.17548485100269318]	[-0.6628031730651855, 0.7701760530471802, 0.07006039470434189]	[-0.41755110025405884, 0.9914606213569641, 0.1781219244003296]	[-0.3885160982608795, 0.13097669184207916, 0.3022511601448059]	[-0.20075415074825287, 0.7408117651939392, 0.3092353641986847]	[0.026959912851452827, -0.3988855183124542, -0.04999171197414398, 0.9152400493621826]	[0.00885936338454485, -0.12401646375656128, 0.013041789643466473, 0.9921548962593079]	[0.029822736978530884, 0.38746097683906555, -0.027618883177638054, 0.9209895730018616]	[-0.2228633016347885, -0.24636411666870117, -0.08644978702068329, 0.9392353892326355]	[-0.014617113396525383, -0.1833079755306244, 0.0014699265593662858, 0.9829457998275757]	[0.17581473290920258, -0.8195573687553406, 0.09609800577163696, -0.5368241667747498]
2024-07-17 10:44:49.252340	[-0.4551244378089905, 1.5667387247085571, 0.22402776777744293]	[-0.5553422570228577, 0.10392812639474869, 0.17547725141048431]	[-0.6630523800849915, 0.7701359987258911, 0.0698607936501503]	[-0.41753754019737244, 0.9914419651031494, 0.17813017964363098]	[-0.3885047137737274, 0.1309693306684494, 0.3022569715976715]	[-0.20040947198867798, 0.7410914301872253, 0.30911728739738464]	[0.02690403163433075, -0.39884158968925476, -0.05007746443152428, 0.915256142616272]	[0.008715060539543629, -0.12410109490156174, 0.012960773892700672, 0.9921466708183289]	[0.02930121123790741, 0.3870941400527954, -0.02742924727499485, 0.9211662411689758]	[-0.22271417081356049, -0.2463163435459137, -0.08647093921899796, 0.9392813444137573]	[-0.014554543420672417, -0.18330316245555878, 0.0015099827433004975, 0.9829475283622742]	[0.17557235062122345, -0.8186643123626709, 0.09735909849405289, -0.5380375385284424]
2024-07-17 10:44:49.264189	[-0.4550855755805969, 1.5667375326156616, 0.22402270138263702]	[-0.5553537607192993, 0.10391687601804733, 0.17551949620246887]	[-0.6639921069145203, 0.7700200080871582, 0.06915733218193054]	[-0.4175644814968109, 0.9914026260375977, 0.1781676858663559]	[-0.3884872794151306, 0.13097289204597473, 0.3022569417953491]	[-0.19946053624153137, 0.740361750125885, 0.3108011782169342]	[0.026663238182663918, -0.39874541759490967, -0.050094544887542725, 0.9153041839599609]	[0.00888154748827219, -0.12391795963048935, 0.01318805105984211, 0.9921650886535645]	[0.02659842185676098, 0.38529258966445923, -0.02569044940173626, 0.922053337097168]	[-0.22254367172718048, -0.2461882084608078, -0.08669645339250565, 0.9393345713615417]	[-0.014539534226059914, -0.18333448469638824, 0.001316860900260508, 0.9829422235488892]	[0.19947507977485657, -0.8261461853981018, 0.09078221768140793, -0.5190865397453308]
2024-07-17 10:44:49.275873	[-0.4550834000110626, 1.5667415857315063, 0.22402581572532654]	[-0.555351972579956, 0.10390406101942062, 0.17552247643470764]	[-0.6647173762321472, 0.7699754238128662, 0.06866727769374847]	[-0.4175819754600525, 0.9914177060127258, 0.17820799350738525]	[-0.38848793506622314, 0.13097214698791504, 0.30225926637649536]	[-0.19867458939552307, 0.7405807971954346, 0.3090391755104065]	[0.02659897319972515, -0.398647665977478, -0.05003966763615608, 0.9153516292572021]	[0.009056847542524338, -0.12383179366588593, 0.013034406118094921, 0.992176353931427]	[0.02634660340845585, 0.3847121298313141, -0.02620624378323555, 0.9222882986068726]	[-0.22260205447673798, -0.24615885317325592, -0.08676018565893173, 0.9393225908279419]	[-0.014562606811523438, -0.18343013525009155, 0.0013649141183122993, 0.9829239249229431]	[0.19209985435009003, -0.8184959888458252, 0.08324878662824631, -0.5350061655044556]
2024-07-17 10:44:49.287809	[-0.45505642890930176, 1.566746711730957, 0.22405461966991425]	[-0.5553464293479919, 0.1039082407951355, 0.17551934719085693]	[-0.6655945181846619, 0.7700427174568176, 0.0680588111281395]	[-0.41757118701934814, 0.9913968443870544, 0.17823459208011627]	[-0.3884885013103485, 0.13096220791339874, 0.30225318670272827]	[-0.19729140400886536, 0.7409054040908813, 0.30859461426734924]	[0.026571325957775116, -0.3985431492328644, -0.04996827244758606, 0.9154018759727478]	[0.00885864719748497, -0.12391956895589828, 0.013262683525681496, 0.992164134979248]	[0.027416100725531578, 0.38354071974754333, -0.027619745582342148, 0.9227036833763123]	[-0.22246959805488586, -0.24606819450855255, -0.08679087460041046, 0.9393748641014099]	[-0.014620100148022175, -0.18339277803897858, 0.0013786867493763566, 0.982930064201355]	[0.1837216019630432, -0.8199798464775085, 0.08776753395795822, -0.5349545478820801]
2024-07-17 10:44:49.299682	[-0.4550538659095764, 1.5667380094528198, 0.2240799218416214]	[-0.555315375328064, 0.1039244756102562, 0.17548894882202148]	[-0.6678354740142822, 0.7704825401306152, 0.06666325777769089]	[-0.4176996648311615, 0.9912387728691101, 0.1782473921775818]	[-0.38848716020584106, 0.13096792995929718, 0.3022646903991699]	[-0.19501101970672607, 0.7421138882637024, 0.3090584874153137]	[0.026347866281867027, -0.3984915316104889, -0.049855273216962814, 0.9154369235038757]	[0.008684799075126648, -0.12392675876617432, 0.013046173378825188, 0.9921676516532898]	[0.02916380763053894, 0.3845118284225464, -0.029868777841329575, 0.9221757054328918]	[-0.22165915369987488, -0.24590519070625305, -0.08740612119436264, 0.9395521283149719]	[-0.014733606018126011, -0.18318016827106476, 0.0014829220017418265, 0.9829677939414978]	[0.1813136786222458, -0.8137876391410828, 0.08693656325340271, -0.5452678799629211]
2024-07-17 10:44:49.311613	[-0.45504045486450195, 1.5667424201965332, 0.2241133451461792]	[-0.5553378462791443, 0.10391698777675629, 0.17551051080226898]	[-0.669166088104248, 0.7708127498626709, 0.06587585061788559]	[-0.4177122116088867, 0.9912771582603455, 0.1783524453639984]	[-0.38847628235816956, 0.13096921145915985, 0.3022586405277252]	[-0.1937502920627594, 0.7416989207267761, 0.31017011404037476]	[0.026375265792012215, -0.3983554542064667, -0.04984131455421448, 0.9154961705207825]	[0.009046169929206371, -0.1237926110625267, 0.013126553036272526, 0.9921801090240479]	[0.03049430251121521, 0.3857627809047699, -0.030840974301099777, 0.9215781092643738]	[-0.2216789275407791, -0.2456609010696411, -0.0875178650021553, 0.9396008849143982]	[-0.014568375423550606, -0.18330344557762146, 0.0012846157187595963, 0.9829476475715637]	[0.20152145624160767, -0.819692850112915, 0.07617650926113129, -0.5307447910308838]
2024-07-17 10:44:49.323574	[-0.4550456702709198, 1.5667448043823242, 0.22417712211608887]	[-0.5553340911865234, 0.10387814790010452, 0.1755305826663971]	[-0.672680139541626, 0.7714886665344238, 0.0638996958732605]	[-0.4171455502510071, 0.9915162920951843, 0.17845071852207184]	[-0.3884715735912323, 0.13096044957637787, 0.3022717237472534]	[-0.18921403586864471, 0.7419587969779968, 0.31101909279823303]	[0.026494966819882393, -0.3981994390487671, -0.049740713089704514, 0.9155660271644592]	[0.00921572931110859, -0.12389467656612396, 0.01312519982457161, 0.9921658039093018]	[0.0353497751057148, 0.3904845118522644, -0.03558129817247391, 0.9192422032356262]	[-0.22228068113327026, -0.24461326003074646, -0.08582848310470581, 0.9398878216743469]	[-0.014784375205636024, -0.1831844449043274, 0.0012723453110083938, 0.9829665422439575]	[0.20336638391017914, -0.8294519186019897, 0.08261782675981522, -0.5136399269104004]
2024-07-17 10:44:49.335214	[-0.4550604820251465, 1.5667506456375122, 0.22420835494995117]	[-0.5553407669067383, 0.10387954115867615, 0.17553362250328064]	[-0.6748195290565491, 0.7719092965126038, 0.06261375546455383]	[-0.41699469089508057, 0.9915319681167603, 0.17850229144096375]	[-0.3884638249874115, 0.13096095621585846, 0.3022821843624115]	[-0.18646404147148132, 0.7427800893783569, 0.311323344707489]	[0.026427557691931725, -0.39814651012420654, -0.04972029849886894, 0.9155920743942261]	[0.009236589074134827, -0.12381912022829056, 0.012942184694111347, 0.992177426815033]	[0.03654764965176582, 0.39204129576683044, -0.036329492926597595, 0.9185032248497009]	[-0.2224530726671219, -0.2445119470357895, -0.08562172204256058, 0.9398922920227051]	[-0.014895115979015827, -0.18316082656383514, 0.0011899641249328852, 0.9829694032669067]	[0.20337222516536713, -0.8303313255310059, 0.08395150303840637, -0.5119979977607727]
2024-07-17 10:44:49.346267	[-0.4550863802433014, 1.5667870044708252, 0.22427396476268768]	[-0.5553449988365173, 0.10389108955860138, 0.17552968859672546]	[-0.6799736618995667, 0.7729844450950623, 0.05963655933737755]	[-0.41698184609413147, 0.991518497467041, 0.178582563996315]	[-0.3884482979774475, 0.13095980882644653, 0.30228444933891296]	[-0.18369680643081665, 0.7433691620826721, 0.31185758113861084]	[0.02641439624130726, -0.39816123247146606, -0.0495893768966198, 0.9155932068824768]	[0.009240394458174706, -0.12386960536241531, 0.013161689043045044, 0.9921682476997375]	[0.03848470374941826, 0.3933859169483185, -0.04078304395079613, 0.9176618456840515]	[-0.22255365550518036, -0.2445785254240036, -0.08578012138605118, 0.9398366808891296]	[-0.014670507982373238, -0.18319006264209747, 0.001281341421417892, 0.9829672574996948]	[0.20994119346141815, -0.8320056796073914, 0.08176860958337784, -0.5069568753242493]
2024-07-17 10:44:49.357990	[-0.45511722564697266, 1.5667951107025146, 0.22430169582366943]	[-0.555344820022583, 0.1039096936583519, 0.17553599178791046]	[-0.6830705404281616, 0.7735682725906372, 0.05786457285284996]	[-0.41702935099601746, 0.9914675951004028, 0.17874298989772797]	[-0.38843604922294617, 0.13099037110805511, 0.3022479712963104]	[-0.17677563428878784, 0.7452349662780762, 0.3129556477069855]	[0.026550734415650368, -0.3981555104255676, -0.04953272268176079, 0.915594756603241]	[0.009150552563369274, -0.12378524243831635, 0.013129349797964096, 0.9921799898147583]	[0.03939066082239151, 0.3926314115524292, -0.043089114129543304, 0.9178411364555359]	[-0.22227917611598969, -0.24466246366500854, -0.08600078523159027, 0.9398596286773682]	[-0.014810722321271896, -0.18314406275749207, 0.001087699900381267, 0.9829739332199097]	[0.21322792768478394, -0.8314958214759827, 0.07508189231157303, -0.5074558258056641]
2024-07-17 10:44:49.368643	[-0.45512625575065613, 1.5668007135391235, 0.22435273230075836]	[-0.5553421974182129, 0.10389649122953415, 0.17553405463695526]	[-0.6864655613899231, 0.7740708589553833, 0.05571020394563675]	[-0.4170486330986023, 0.9914391040802002, 0.17878292500972748]	[-0.38842618465423584, 0.1309843510389328, 0.3022472560405731]	[-0.17246943712234497, 0.7464139461517334, 0.31379738450050354]	[0.02677561156451702, -0.3982275426387787, -0.04933115839958191, 0.9155678153038025]	[0.009250829927623272, -0.12378060072660446, 0.013234431855380535, 0.9921782612800598]	[0.038699861615896225, 0.3921942114830017, -0.04271805286407471, 0.9180747866630554]	[-0.22187305986881256, -0.2445647418498993, -0.08604499697685242, 0.9399770498275757]	[-0.014646502211689949, -0.18311984837055206, 0.001118370913900435, 0.9829808473587036]	[0.21784603595733643, -0.8334301710128784, 0.07452137768268585, -0.5023781657218933]
2024-07-17 10:44:49.380285	[-0.45521435141563416, 1.5667721033096313, 0.22442130744457245]	[-0.5553195476531982, 0.10389387607574463, 0.17553295195102692]	[-0.6944484710693359, 0.7754499316215515, 0.05106809735298157]	[-0.4170112609863281, 0.9914666414260864, 0.1788232922554016]	[-0.3884163796901703, 0.13098284602165222, 0.3022451102733612]	[-0.16362687945365906, 0.7489888072013855, 0.3158298134803772]	[0.027196288108825684, -0.3983747959136963, -0.04913165420293808, 0.9155020713806152]	[0.009142206981778145, -0.12377654761075974, 0.013007844798266888, 0.9921827912330627]	[0.04190949723124504, 0.3913392722606659, -0.047347746789455414, 0.9180715680122375]	[-0.22145631909370422, -0.24408608675003052, -0.08599986881017685, 0.9402037858963013]	[-0.014941992238163948, -0.18299609422683716, 0.000994716421701014, 0.9829996228218079]	[0.227990984916687, -0.8307398557662964, 0.06615730375051498, -0.503502368927002]
2024-07-17 10:44:49.391582	[-0.4552428424358368, 1.5667644739151, 0.22446279227733612]	[-0.5553181767463684, 0.103883758187294, 0.17554494738578796]	[-0.698524534702301, 0.7763687372207642, 0.048637505620718]	[-0.4169684648513794, 0.9914577603340149, 0.17888201773166656]	[-0.3884219229221344, 0.13097001612186432, 0.30224841833114624]	[-0.15886320173740387, 0.7503470182418823, 0.3172067403793335]	[0.027396172285079956, -0.3984743654727936, -0.04893304780125618, 0.915463387966156]	[0.00914652831852436, -0.12378917634487152, 0.012962578795850277, 0.9921817779541016]	[0.040955644100904465, 0.39050376415252686, -0.04830930754542351, 0.9184202551841736]	[-0.22131302952766418, -0.24391981959342957, -0.08591844886541367, 0.9402880668640137]	[-0.014989692717790604, -0.18296858668327332, 0.0010129655711352825, 0.9830039739608765]	[0.2344340980052948, -0.8317952156066895, 0.06282168626785278, -0.4992102384567261]
2024-07-17 10:44:49.403150	[-0.45529037714004517, 1.5667588710784912, 0.22451578080654144]	[-0.555282711982727, 0.10389911383390427, 0.1754949390888214]	[-0.7038215398788452, 0.7775220274925232, 0.04552612081170082]	[-0.416989803314209, 0.9914368987083435, 0.1789444386959076]	[-0.3884178698062897, 0.13095390796661377, 0.30225834250450134]	[-0.1537235677242279, 0.7523609399795532, 0.31893783807754517]	[0.027565747499465942, -0.3985629081726074, -0.04876461252570152, 0.9154286980628967]	[0.008799287490546703, -0.12387821823358536, 0.01276472955942154, 0.992176353931427]	[0.043687328696250916, 0.3911556303501129, -0.05127165466547012, 0.9178560972213745]	[-0.22110062837600708, -0.2437874972820282, -0.08601661771535873, 0.9403634667396545]	[-0.014861827716231346, -0.182997927069664, 0.0010020883055403829, 0.9830005168914795]	[0.24040767550468445, -0.8302242755889893, 0.06496475636959076, -0.49870985746383667]
2024-07-17 10:44:49.414986	[-0.45539671182632446, 1.5667799711227417, 0.22463524341583252]	[-0.5553204417228699, 0.10388226062059402, 0.17553700506687164]	[-0.7148001194000244, 0.780373752117157, 0.039066556841135025]	[-0.41709569096565247, 0.9914572238922119, 0.179075688123703]	[-0.38842418789863586, 0.13095679879188538, 0.3022608160972595]	[-0.14154165983200073, 0.7563536763191223, 0.3220062255859375]	[0.027829693630337715, -0.39872613549232483, -0.04815024137496948, 0.9153821468353271]	[0.009295668452978134, -0.12369978427886963, 0.013028803281486034, 0.9921906590461731]	[0.04925144836306572, 0.394487202167511, -0.057637471705675125, 0.9157686233520508]	[-0.22123612463474274, -0.24367515742778778, -0.08636222034692764, 0.9403289556503296]	[-0.014788982458412647, -0.18299096822738647, 0.0011744059156626463, 0.9830027222633362]	[0.25061681866645813, -0.8254117369651794, 0.057180747389793396, -0.5026103258132935]
2024-07-17 10:44:49.425052	[-0.45545104146003723, 1.5667965412139893, 0.22470112144947052]	[-0.5553179383277893, 0.10387429594993591, 0.17554081976413727]	[-0.7208577990531921, 0.7821470499038696, 0.035649143159389496]	[-0.41707873344421387, 0.9914374351501465, 0.17913512885570526]	[-0.3884270489215851, 0.13096190989017487, 0.30226728320121765]	[-0.1353178322315216, 0.7585925459861755, 0.3242153227329254]	[0.02776757813990116, -0.39877814054489136, -0.04786713421344757, 0.9153763055801392]	[0.009258079342544079, -0.12375399470329285, 0.013059328310191631, 0.9921838641166687]	[0.05428912118077278, 0.3973923623561859, -0.06229982152581215, 0.9139204621315002]	[-0.22120925784111023, -0.2436097115278244, -0.08636398613452911, 0.9403520822525024]	[-0.014781838282942772, -0.1829577535390854, 0.0010174543131142855, 0.9830091595649719]	[0.256565660238266, -0.8250749111175537, 0.05723656713962555, -0.5001493096351624]
2024-07-17 10:44:49.436948	[-0.45550426840782166, 1.5668104887008667, 0.22478258609771729]	[-0.5553222298622131, 0.10387095808982849, 0.17555557191371918]	[-0.7272726893424988, 0.7842134237289429, 0.03199508786201477]	[-0.417134165763855, 0.9914032816886902, 0.17922741174697876]	[-0.3884229362010956, 0.1309494525194168, 0.30228137969970703]	[-0.12861356139183044, 0.7611132264137268, 0.32624945044517517]	[0.027712205424904823, -0.3987555205821991, -0.047622036188840866, 0.9154005646705627]	[0.00927425641566515, -0.12370896339416504, 0.012926044873893261, 0.9921910166740417]	[0.05725741758942604, 0.3998796343803406, -0.06558170169591904, 0.9124236702919006]	[-0.22105064988136292, -0.2435878962278366, -0.0866595208644867, 0.9403678774833679]	[-0.014843971468508244, -0.18302302062511444, 0.001028302009217441, 0.9829960465431213]	[0.2617279589176178, -0.8226840496063232, 0.056013766676187515, -0.5015496015548706]
2024-07-17 10:44:49.447086	[-0.45561152696609497, 1.5668652057647705, 0.22494131326675415]	[-0.5552870035171509, 0.10387351363897324, 0.17552253603935242]	[-0.7403614521026611, 0.7889137268066406, 0.02437932789325714]	[-0.4170757830142975, 0.9913373589515686, 0.17936377227306366]	[-0.3884117901325226, 0.13094580173492432, 0.30230915546417236]	[-0.1151994913816452, 0.7662890553474426, 0.3304864764213562]	[0.027639545500278473, -0.39879536628723145, -0.04711266607046127, 0.9154117703437805]	[0.008940121158957481, -0.12384223192930222, 0.012689448893070221, 0.992180585861206]	[0.06511586904525757, 0.40592044591903687, -0.07236950099468231, 0.9087085723876953]	[-0.22084151208400726, -0.24347926676273346, -0.08664297312498093, 0.9404466152191162]	[-0.01485813595354557, -0.18302181363105774, 0.0009715819032862782, 0.9829961657524109]	[0.273562490940094, -0.8195810914039612, 0.0522259958088398, -0.5007224082946777]
2024-07-17 10:44:49.458634	[-0.4556633532047272, 1.5668996572494507, 0.22503314912319183]	[-0.5552861094474792, 0.10386740416288376, 0.17555077373981476]	[-0.7482975721359253, 0.7921643853187561, 0.019704999402165413]	[-0.4168146550655365, 0.9913282990455627, 0.17931479215621948]	[-0.38840940594673157, 0.13094377517700195, 0.3023320734500885]	[-0.10692378133535385, 0.7698673605918884, 0.3332391083240509]	[0.02752961777150631, -0.39873206615448, -0.04694407433271408, 0.9154512882232666]	[0.009075089357793331, -0.12374944984912872, 0.012824835255742073, 0.9921891689300537]	[0.07150445133447647, 0.41087716817855835, -0.07817376405000687, 0.9055142402648926]	[-0.2208683043718338, -0.24309837818145752, -0.08599872142076492, 0.9405980706214905]	[-0.014893277548253536, -0.18303784728050232, 0.0009862077422440052, 0.9829925894737244]	[0.2809945344924927, -0.8168278932571411, 0.05312693864107132, -0.5010109543800354]
2024-07-17 10:44:49.470443	[-0.4557065963745117, 1.5669379234313965, 0.22512665390968323]	[-0.555305540561676, 0.10386466979980469, 0.17556633055210114]	[-0.7558282017707825, 0.7953093647956848, 0.015230759978294373]	[-0.4166986644268036, 0.9912832379341125, 0.17932556569576263]	[-0.38840872049331665, 0.13094982504844666, 0.3023430407047272]	[-0.09921569377183914, 0.7732099294662476, 0.33573779463768005]	[0.02735404297709465, -0.39868542551994324, -0.04676906391978264, 0.9154858589172363]	[0.009489493444561958, -0.1236814334988594, 0.012794055044651031, 0.9921941757202148]	[0.07857087254524231, 0.41460293531417847, -0.08278410136699677, 0.9028165936470032]	[-0.22076348960399628, -0.2430112212896347, -0.08589466661214828, 0.9406546950340271]	[-0.014781634323298931, -0.1829633265733719, 0.0010485962266102433, 0.9830080270767212]	[0.2884337604045868, -0.8153403401374817, 0.052284326404333115, -0.4992921054363251]
2024-07-17 10:44:49.482185	[-0.4557620584964752, 1.5670114755630493, 0.22535455226898193]	[-0.5553039908409119, 0.10386048257350922, 0.17559872567653656]	[-0.771344780921936, 0.8025805354118347, 0.005752452649176121]	[-0.4163794219493866, 0.9914104342460632, 0.17939621210098267]	[-0.38838765025138855, 0.1309565156698227, 0.30237877368927]	[-0.08292388916015625, 0.7809018492698669, 0.3407270610332489]	[0.026993531733751297, -0.3984270989894867, -0.046506933867931366, 0.915622353553772]	[0.00971908774226904, -0.12359203398227692, 0.012884003110229969, 0.9922019243240356]	[0.09210433065891266, 0.4207208752632141, -0.09182730317115784, 0.8978186845779419]	[-0.22051090002059937, -0.24278423190116882, -0.08494448661804199, 0.9408587217330933]	[-0.014495276845991611, -0.1829085797071457, 0.0010319706052541733, 0.9830225110054016]	[0.3025260865688324, -0.808668851852417, 0.04920746386051178, -0.5021069049835205]
